text,comment_time,title,like_count,reply_count,favorite_count,view_count,retweet_count,is_hot,is_answer,is_bonus,is_reward,reward_count,user_id,followers_count,screen_name,tag,sentiment
#11月开门红！AH股集体飙涨# 白酒领涨，券商，创业板齐发力。恒生科技强势，大盘再度站上2900点博得了开门红。$新能源(CSI000941)$ $上证指数(SH000001)$ $中证白酒(SZ399997)$ 行情回暖，这时候不少投资者又要问，还可以不可以上车？就我来说，2900点附近是近年来的低位，一些看好的行...,2022/11/1 11:59,白酒领涨，各指数轮流上扬，行情回暖该加仓还是跑路？,2,0,0,16733,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bullish
日本不断增加核动力发电站配置！在已经运行的十个反应堆中，最后三个完成反恐设施的反应堆计划在12月、1月和2月启动。然后，我们将（从2月开始）开始看到自去年冬天以来首次出现核电发电量的环比增长。ICIS认为，明年夏天不太可能有五个反应堆重启，但至少有两个反应堆已经确认（反恐设施已经完成...,2022/10/13 17:04,,5,0,0,8838,0,False,False,False,True,0,1488541085.0,21880.0,奔跑吧图表,大V,Bullish
9月总结 3天前还赚20几个点，这3天杀了10多个点，调到车刚好碰利空，麻了麻了，9月盈利11.15这种行情太难了假期愉快兄弟们 $山东路桥(SZ000498)$ $大金重工(SZ002487)$ $新能源(CSI000941)$,2022/9/30 14:56,今天亏1.47,1,4,0,34762,0,False,False,False,True,0,9952198184.0,37.0,你把握不住的,路人,Neutral
$新能源(CSI000941)$ $格林美(SZ002340)$ 今天能源金属股大涨，印证了我3天前说的话：新能源又要起飞了🛫️。4年前没有买入新能源的股民，今天迎来新的上车机会，很多新能源股回调超过一半，市盈率几乎下降至10倍以内。这些巨头手里还有很多未投产的项目，锂矿电池企业将继...,2022/11/4 10:10,现在不买新能源，等于20年前没买房,1,0,0,6022,0,False,False,False,True,0,1836685418.0,5759.0,驴先森价值投资,,Bullish
大盘再度回调，白酒，医药，新能源回调幅度比较大，就近期来说，大盘从2900点之下一路猛冲上来，有所回调在所难免。$新能源(CSI000941)$ $中证白酒(SZ399997)$ $创业板指(SZ399006)$ 前期没有来得及上车的，看好的产品，可以趁着回调，逢低布局。#投资大佬纷纷发声：看好后市行情# 我长...,2022/11/8 11:50,白酒，新能源，恒生科技，医药皆回调，倒车接人的时刻到了,1,0,0,18953,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bullish
随着欧洲对电动汽车（EV）的使用获得势头，对充电基础设施的需求也在增加。由于预计2030年电动车的平均续航里程将增长到440公里，因此需要广泛的充电基础设施来鼓励更多的内燃机（ICE）车主转向电动车。因此，电动车充电市场的参与者应该扩大和发展他们的网络，以抓住机会。 $新能源车(SZ3994...,2022/10/13 17:31,,4,0,0,1673,0,False,False,False,True,0,1488541085.0,21880.0,奔跑吧图表,大V,Bullish
就目前来说，各指数还是有轮流拉升之势，只是上方抛压比较重，作为老牌的王者白酒跌幅比较大，影响了整个消费行业，就看稍后能否有更加强劲的板块出来护盘。#食品饮料板块集体走低，消费基金该如何操作# 各主要指数解析$$新能源(CSI000941)$ $上证指数(SH000001)$ $中证白酒(SZ399997)$ ...,2022/10/19 12:42,白酒领跌，医药，光伏，半导体皆回调，倒车接人的时刻，今日策略,3,0,0,21043,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bearish
电气化正在全球成为摩托车的发展趋势。八方的产品已经有电摩领域的产品面世，电摩或许会成为八方两轮布局的下一个机会？摩托车电动化，几乎是涉猎电动两轮车的品牌今年的主旋律。宗申、豪爵等陆续推出电摩车型；春风动力宣布了“智能化+电动化”的战略。最具风向标意义的，是本田宣布将在2040...,2022/11/1 15:33,电摩，八方两轮布局的下一个机会？,1,0,0,13550,0,False,False,False,True,0,3539484868.0,445.0,加仓不嘉措,,Bullish
首先，最近美联储加息收割全世界就是凭借美元的国际地位。但是笔者认为这一局面在新能源时代会被打破。理由如下。 点破实质，美元能如此强势无非就是与现代文明最重要的必需品石油挂上了钩。1973年，在美国的追使下，石油输出国组织(欧佩克)宣布全球的石油交易必须用美元结算。 因为没有...,2022/9/25 17:25,美元霸权地位必定会被中国新能源而带领的人民币国际化所打破！,2,2,2,11043,0,False,False,False,True,0,9318157559.0,3280.0,阿晖顺势而为,,Bullish
连续3日，多次发帖强调新能源的黄金坑机会。我已经尽力了。如果看完我的帖子你没买，最起码也应该不割在最低点。新能源最低点3354距我给的支撑位3363只差9个点。$新能源(CSI000941)$,2022/9/20 08:33,,12,2,0,6521,0,False,False,False,True,0,2576502681.0,7297.0,Rex吾,,Bullish
昨天怎么说的，宁德是个信号，业绩和板块。总是这样子，要有逻辑。$宁德时代(SZ300750)$ $新能源(CSI000941)$,2022/10/12 12:02,,1,1,0,3751,0,False,False,False,True,0,8331264982.0,624.0,左麻右股,,Bullish
印度经济总量不小心超过英国了，一个叫做阿达尼的印度人，身价不小心跃升亚洲第一、世界第二，世界首富马斯克或许正抱着他的特斯拉在瑟瑟发抖。日前，美国商业杂志《富比士》公布了“世界富豪排行榜”。印度首富高塔姆·阿达尼以1478亿美元（约合人民币10000亿）财富，超越亚马逊创始人杰夫·...,2022/10/5 10:50,“印度李嘉诚”坐拥10000亿财富，手握超级“印钞机”，日赚17亿,4,0,1,44348,0,False,False,False,True,0,4739855805.0,2932.0,财经space,,Neutral
今日上午，新能源指数$新能源(CSI000941)$ 最低点3361，已经触碰周线级别支撑的w底3363。99%概率会反弹3日以上。大胆抄底。,2022/9/16 10:06,,6,3,0,7128,0,False,False,False,True,0,2576502681.0,7297.0,Rex吾,,Bullish
又现大奇迹日，反弹的号角已经吹响？&nbsp;视频链接,2022/10/14 16:26,,2,0,0,12028,0,False,False,False,True,0,4738248175.0,42448.0,派克斯研究院,大V,Bullish
以炒$新能源(CSI000941)$ 为代表的所谓的科技粉们与以炒$贵州茅台(SH600519)$ 为代表的现实派们其实大可不必互相踩，毕竟说到底这两拨人压根不是同样阶级的人、看中科技的人嘴上高瞻远瞩谈未来、大义凌然谈强国，实际上大部分是一群需要为油钱和上牌费做预算的群体（原因是毕竟他们可以揣着明白装...,2022/10/18 16:59,,2,0,0,10560,0,False,False,False,True,0,3609581955.0,27.0,没有世俗的欲望,路人,Neutral
炒股炒的就是国家大力支持的行业$储能(BK0747)$ $新能源(CSI000941)$ ，央妈要打压的汇率一定能打下去。要知道，几十年来，国际空头多次做空我国外汇，最后都是夹着尾巴灰溜溜的跑了。这次人民币贬值也快到头了,2022/9/28 23:30,,3,1,1,8149,0,False,False,False,True,0,9318157559.0,3280.0,阿晖顺势而为,,Bullish
一、新能源行业定义按照申万一级行业来看，主要分布于电力设备和有色金属。其中电力设备又包含三个二级申万行业：光伏设备、电池、风电设备，有色金属包含一个二级行业：能源金属。（新能源整车行业分布分散故未纳入，如有需要，可自行按照股票选基）二、筛选条件1、成立时间大于3...,2022/10/26 21:49,新能源板块被动指数基金大盘点,1,0,0,16201,0,False,False,False,True,1,2267701204.0,4350.0,进击的KK,,Bullish
市场为什么喜欢成长股，因为成长股短平快，短期可以见到高效的收益率，利好基金经理排名。为什么没人坚持价值，价值收效慢，影响基金经理的排名。交易坚守底心最好。$环保(BK0081)$ $中欧医疗健康混合A(F003095)$ $新能源(CSI000941)$,2022/10/26 10:35,,1,0,0,3822,0,False,False,False,True,0,8332129189.0,21.0,穿越周期666,路人,Bullish
中阳反包！A股要触底反弹了？&nbsp;视频链接,2022/9/27 18:37,,4,1,0,3300,0,False,False,False,True,0,4364100303.0,832.0,股票情报圆,,Bullish
一而再，再而三，如今新能源要走跌了，那么跌向何处我们才能搞呢新能源双熊宁德时代和比亚迪来看看情况，在何处我们能搞他，而且是安全的搞他。先来看看之前的文章新能源还在c杀当中继续等待说说22年新能源板块的玩法,2022/9/5 19:50,新能源双熊回调到何处才能搞,8,6,1,21862,1,False,False,False,True,0,9231626955.0,31225.0,预知者90,大V,Bearish
自8月以来，新能源赛道遭遇了太多“事故”。巴菲特大举减仓比亚迪，带头大哥宁德时代中报毛利润下降，美国发布新能源车补贴法案……利空不断袭来，新能源成了继消费、中概、教育、医药CXO之后，又一个连遭利空的高景气行业。其实，在今天的大跌之前，种种数据已让我们看出了新能源的颓势...,2022/9/16 07:44,新能源“血流成河”！回测上万组数据，告诉你能否加仓？,3,2,0,13375,0,False,False,False,True,0,4738248175.0,42448.0,派克斯研究院,大V,Bearish
大盘近期剧烈震荡，最低到了2950点之下，这也是一个比较关键的点位，往下就要击破2900点到达今年最低位。明显一些关键点位附近是有支撑的，跌破之后反弹了一把。就目前来说，券商一直在拉升，地产，基建等也有出力，但白酒领衔的消费跌得比较多，医药也持续下行，对整个大盘来说，影响是比较...,2022/10/12 12:07,大盘午后翻红，行情能否企稳， 今日走势与策略解析,2,0,0,18042,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bearish
9月15日，新能源指数(000941)$新能源(CSI000941)$ 大跌5.17%。收盘估值(pettm)为26.3，已创2019年7月以来新低。对比2020年3月疫情底，新能源最低估值为28.6对比2022年4月2863底，新能源最低估值为27.97 近3年，营收增长及净利润增长如下，不论是营收增速还是利润增速，未见下...,2022/9/15 14:11,9月15日，新能源黄金坑,3,3,1,7682,0,False,False,False,True,0,2576502681.0,7297.0,Rex吾,,Bearish
想想是谁告诉你，新能源有泡沫的？答：当然是踏空的人$新能源(CSI000941)$ 当下估值比新能源低的板块本来就很少。估值比新能源低、增速又和新能源差不多的，几乎绝无仅有。的确是这个道理，当下不买新能源，如同20年前没买房。20年前，房价一平涨了500块，...,2022/9/5 13:41,,2,7,0,5558,0,False,False,False,True,0,2576502681.0,7297.0,Rex吾,,Bullish
前两天还有人问我，雷能跌下去这样子多。我看看那个月其实雷能算很强了，这两天又回到了老位置。50的雷能没等到，科华居然快50了。前阵子连续跌下来，关注的这些个股，都到了买入位置，一看现在10%都涨好了，多的还不止。市场急不得，时间的玫瑰🌹。$新能源(CSI000941)$ $新雷能(SZ300593...,2022/10/18 14:34,,1,0,0,22876,0,False,False,False,True,0,8331264982.0,624.0,左麻右股,,Bullish
大家早上好！今天的重要消息，国泰君安证券表示，市场9月以来更重视通胀主线。系统性风险落地前是风险，即将落地时是损失，落地后才会有机会。对应上游周期品、化工、农产品等板块皆有较强的结构性表现。相对地，在消费疲弱环境下，消费、周期中下游短期仍将维持偏弱走势。@今日话题 @雪球基金 @雪...,2022/10/18 08:25,,1,0,0,12462,0,False,False,False,True,0,4738248175.0,42448.0,派克斯研究院,大V,Neutral
每一轮大跌都会伴随着新股的破发，次新的低迷，炸板的出没。但是每一次大跌的结束🔚基本上都是次新股异动，出现大涨带领市场情绪回归。虽然个股难做，但是把握好这个大局观，基本上就可以找到属于自己风格有弹性的标的。光伏现在是破鼓万人捶，新能源也好不到哪去，两个估值仍在高位。但新能源...,2022/9/2 11:02,,0,4,0,6734,2,False,False,False,True,0,9722935253.0,1096.0,是小鹿鸭,,Neutral
有个同学刚刚找我说：今年炒股亏了几百万，现在很困难，房贷都还不起了，请我帮帮他；我说：救急不急穷，不帮赌鬼我同学反驳说：我不是赌鬼，我是真正的价值投资；越跌越买，其他人买新能源的早跑了，今年没亏，还赚了很多；我：沉默许久，好像说的很有道理…@今日话题 $新能...,2022/9/15 11:38,,6,1,0,30334,0,False,False,False,True,0,5978995780.0,7134.0,707的牛,,Bearish
冲高回落，A股能守住3000点吗？&nbsp;视频链接,2022/9/26 18:20,,3,0,0,3277,0,False,False,False,True,0,4364100303.0,832.0,股票情报圆,,Bearish
现在新能源向还在继续炒细分，但已经到了头部稳住，下面继续炒的阶段了。一旦散朝又是一两年甚至多年，所以下一个大方向可以安排了。关于下一个方向的选择，选用和一个朋友的对话来解释。刚好聊到了这方面。$芯片ETF(SZ159995)$ $军工ETF(SH512660)$ $新能源(CSI000941)$,2022/9/13 21:55,,0,2,0,7486,1,False,False,False,True,0,2178058642.0,155.0,追涨杀跌一把手2022,,Bullish
最近几年新能源特别火，前几个月也是如此，当然这个是在21年后大跌了30-50%不等后的a调整，如今b反弹完毕了，开始c杀，目前c杀处于1/3-1/2段位置，后边还得大跌，而且c杀不低于a杀的威力，现在提示有点玩了，但在a回调的时候我们做了一波反弹的b反弹，其实还远超预期了，这波c杀后得耐心等待才有机...,2022/9/2 06:57,新能源还在c杀当中继续等待,6,2,0,18772,0,False,False,False,True,0,9231626955.0,31225.0,预知者90,大V,Bearish
今日最惨一人霸榜倒数前六$新能源(CSI000941)$ 新能源王中王，全部重仓新能源,2022/9/15 12:47,,1,2,0,10227,0,False,False,False,True,0,4972077987.0,39.0,面壁-执剑,路人,Bullish
中秋节后一周的市场虽然只有4个交易日，但跌出了远超5天的效果：成长跌完价值跌，最后券商领跌，整个市场在向二次探底的节奏走。1.先解答一下券商大跌的原因。作为牛市旗手，券商的走向其实早和全面牛市没什么关系，但作为情绪指标，它仍然对市场情绪极为敏感。券商的大跌的原因在于有关...,2022/9/19 07:59,【实盘周报】极度恐慌后，市场本周怎么走？,1,1,0,11172,0,False,False,False,True,1,4738248175.0,42448.0,派克斯研究院,大V,Bearish
$比亚迪(SZ002594)$ 很多人说是因为巴菲特的减仓操作造成了比亚迪的阶段性调整，其实是不懂得炸药包和导火索的关系，或者说持这种观点的人没有理解根本原因和直接原因，也是不理解股价运行规律的表现。为了更简单说明，假设现在股价1块钱，即使现有所有股东都清仓，股价一样天天涨停板，极端...,2022/9/4 02:31,,7,0,1,10814,0,False,False,False,True,0,9179332242.0,1377.0,天道永兴,,Bullish
今日无操作主要持有创维数字8成另外有光大证券2成光大是留点钱准备随时补仓的上课一天没时间盯盘，也就没看到下午医疗消费的拉升会计实训真的很垃圾大家都吃肉 $大金重工(SZ002487)$ $创维数字(SZ000810)$ $新能源(CSI000941)$ ...,2022/9/27 13:12,反弹,2,0,0,19644,0,False,False,False,True,0,9952198184.0,37.0,你把握不住的,路人,Bullish
多国将天然石墨定调为战略性资源，天然石墨的市场空间不容小觑。供给上看，目前锂电池负极材料仍供不应求，而人造石墨的石墨化产能，在限电限产的能耗双减措施下，石墨化扩产速度受限，今明两年石墨化缺口均超30万吨，负极供应需求高涨下，天然石墨比较容易获取，可以通过替代人造石墨来保障...,2022/8/17 14:15,谈谈天然石墨,4,6,6,26299,2,False,False,False,True,0,3539484868.0,445.0,加仓不嘉措,,Bullish
据港交所数据，巴菲特旗下伯克希尔公司在8月24日减持了133万股比亚迪股份，减持价格为277.1港元，涉资超3亿港元。巴菲特这部分股票已盈利超33倍，这是他14年来首次减持。作为新能源汽车板块龙头，被称为“迪王”的比亚迪，这次被巴菲特减持将带来什么影响？比亚迪走势比亚迪近四个月股票...,2022/8/31 08:52,巴菲特首次减持比亚迪！迪王暴跌破位？新能源车不行了？,2,2,1,23811,1,False,False,False,True,0,8116247886.0,3386.0,点掌财经,,Bearish
【午评：高开低走半日放量重挫，创指跌2.87%】 虽然隔夜外围市场表现低迷，但A股三大股指早盘集体高开。赛道股的持续低迷，导致两市高开低走，宁德时代的放量大跌，拖累创业板指一度跌超3%。从盘面上看，新能源车、锂电池、半导体、消费电子、机器人题材深度回调，保险、农业逆市走强。$新能...,2022/8/24 09:41,,3,5,0,4469,0,False,False,False,True,0,6137366902.0,59.0,股海骑牛牛,路人,Bearish
（9月15日午评）突发利空！A股新能源板块暴跌，个人存款利率下调，机构却狂砸盘&nbsp;视频链接,2022/9/15 12:09,,1,1,0,7426,0,False,False,False,True,0,4526167714.0,25817.0,看财经,大V,Bearish
昨天的杀跌惨不忍睹市场上的恐慌情绪蔓延，现在是草木皆兵，个人觉得市场有点矫枉过正了，我还是坚持我的观点这不是新一轮下跌的开始，只是风险的集中释放而且昨天放量下跌卖盘多同样买盘也多，散户是不会在这个时候接盘的，只能是机构说明机构是有分歧的，有一部分资金确实是离场...,2022/9/1 07:04,,4,2,0,7931,0,False,False,False,True,0,8560371028.0,4.0,执念1991,路人,Bullish
大家好，我是重医流川枫，今天在雪球闲逛，看到还有不少大V还在持续推荐新能源，表示行业基本面强劲，业绩超预期，新能源景气度仍在，PE看估值不贵说实话我因为工作的原因，已经很少生气了，但今天真的有点生气了你把散户当傻子吗！一、指数投资估值是非常重要的衡量的便宜和贵的标...,2022/9/19 13:09,还在推荐买新能源的大V，良心何在,2,0,0,5583,0,False,False,False,True,0,4836336921.0,17974.0,重医流川枫,大V,Bearish
昨天的面还没有消化，今天又是一大碗面。三大指数全天低开低走，一路向下。截至收盘三大指数跌幅均超2%，全市场超过4100只个股下跌，北向资金继续流出，赚钱效应基本消失。@雪球基金 @雪球 @今日话题 #基金今日话题# #A股# #理财# $新能源(CSI000941)$ $东方财富(SZ300059)$ $证券ETF基金(SH51290...,2022/9/16 14:17,,2,0,0,8185,0,False,False,False,True,0,4738248175.0,42448.0,派克斯研究院,大V,Bearish
券商领跌，大盘再次下行，券商大跌主要是受进一步优化营商环境降低市场主体制度性交易成本的意见的影响，但这只是一个征询意见，真正要不要进行，以及最终效果如何，还没确定。#券商股大幅下挫，东方财富领跌# 突发消息影响的不必太在意。军工，半导体等信息科技涨得比较好。#$新能源(CS...,2022/9/16 12:02,大盘再次破位下跌，白酒，医药，创业板，券商，新能源等今日策略,0,0,1,20804,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bearish
$新能源(CSI000941)$ 今天央行MLF收回了2000亿流动性，新能源这种赛道股，一定要有足够多的水才行。所以收紧流动性对于新能源赛道股是非常不利的，5月6月的上涨就是基于放水，市场有足够的流动性，目前的流动性环境和成交量，不太适合成长股。对案丑国高通胀，大概率加息75基点甚至100点都有可能。...,2022/9/15 17:29,,2,0,0,3211,0,False,False,False,True,0,8871882331.0,777.0,复利无极,,Bearish
一堆买了新能源股票的人在大吹特吹我们新能源车要收割全世界，我说两点让你们自我怀疑一下！第一：人家不会加高关税吗？我们可以收进口车高关税，难道人家不会？比亚迪汉在国外卖到70万人民币，有几个人买？第二，国外可不会花钱大力搞充电站，新能源基建，那么电车就成了一个城市交通玩...,2022/7/16 10:29,,11,55,0,43836,2,False,False,False,True,0,8981453360.0,1912.0,价投低手,,Bearish
盘中看到拉银行指数都起不来就知道今天得完蛋，明天修复的话看情况做t把，应该很多人不希望持股过节，但最近每次过节前都大涨了，看到创维盘中很弱就出掉了，进了横盘的基建。神一天鬼一天的行情，今天还没有昨天大涨涨的多。 $山东路桥(SZ00...,2022/9/28 14:07,9.28实盘亏2.49,1,0,0,24202,0,False,False,False,True,0,9952198184.0,37.0,你把握不住的,路人,Bearish
大家对气候变暖可能没有什么概念。我举个例子吧。此时正在玩手机的你，想象一下，此时正在看雪球的你，你周围的环境温度突然上升2度对你会有什么影响?我想大部分人的反应是:基本没啥影响，甚至觉得更加惬意，这确实是正常人的正常反应。最后，我们再做个思想实验，此时正在看书的你，并不是环...,2022/9/25 15:15,气候变暖的问题,1,0,0,11471,0,False,False,False,True,0,9318157559.0,3280.0,阿晖顺势而为,,Neutral
#今日话题# 通威股份上半年净利同比暴增312%，拟扩产40万吨高纯晶硅！你怎么看？今日盘后披露2022年半年度报告，该公司半年度实现营业收入603.39亿元，同比增长127.16%。归属于上市公司股东的净利润122.24亿元，同比增长312.17%。归属于上市公司股东的扣除非经常性损益的净利润124.93亿元，同...,2022/8/17 20:44,,4,4,1,15121,0,False,False,False,True,0,8290466771.0,1322.0,吕老丝读书投资,,Bullish
2022年8月25日金圆股份（000546）发布公告称公司于2022年8月25日召开业绩说明会，太平洋证券、西部证券、鹏华基金、光大保德信基金、混沌投资、云禧投资、广东融达金属、德邦有色、海坤投资、上海佳珊赫、西藏合众易晟、国盛证券、上海细水投资、中融基金、华西证券、宝盈基金、天风证券、安信证券...,2022/8/26 10:10,金圆股份：8月25日召开业绩说明会，包括知名机构盈峰资本的共94家机构参与,1,1,0,696186,1,False,False,False,True,0,5187193467.0,43294.0,证券之星财经,大V,Neutral
$阳光电源(SZ300274)$ 大跌来得好快#投资能力大数据# #投资炼金季# #投资# $上证指数(SH000001)$ $新能源(CSI000941)$,2022/9/1 05:35,,0,2,0,4837,0,False,False,False,True,0,9179332242.0,1377.0,天道永兴,,Bearish
今日A股再次走出了跟跌而不跟涨的行情，外围市场企稳，而A股的企稳只出现在开盘的那一刻，之后便一泻千里，截至收盘沪指跌破3200点，创业板跌幅超出3%，超过4100只个股下跌，满满的一大碗面。@雪球 @今日话题 @雪球基金 #A股# #基金今日话题# #理财#$$沪深300(CSI000300)$ $创业板指(SZ399006)$ $...,2022/9/15 14:27,,2,0,0,4434,0,False,False,False,True,0,4738248175.0,42448.0,派克斯研究院,大V,Bearish
我来说说海控的分红问题：  近几个月多头空头都在说这个分红，我先说说我对空头吵吵分红的目的，那就是这些人的一个唱空话术，一边说海控赚多少钱也不分红，另一半又说分红就是分自己的钱，分红后除权加上税不划算，最有意思的是两种语言经常出自一个人的帖子；空头另一唱空话术是利润早晚会...,2022/7/7 19:17,,65,28,8,53061,6,False,False,False,True,0,5472189773.0,14437.0,老牛骨头,大V,Bearish
市场追逐热点的程度有多甚！一个电气设备成交量=（医疗+银行+保险+地产+家电）总和的3倍！。新能源超高的换手率，加传统板块缩量到极致。疯起来涨过珠穆朗玛，跌过马里亚纳！吃瓜看戏，坐等潮水褪去！$宁德时代(SZ300750)$ $招商银行(SH600036)$ $新能源(CSI000941)$,2022/8/16 12:09,,0,4,0,11175,1,False,False,False,True,0,1353436909.0,194.0,贪财熊,,Bearish
$青岛港(SH601298)$ 慢就是快，一年内青岛港这样的蜗牛票，连续做对六次。$光伏ETF(SH515790)$ $新能源(CSI000941)$,2022/8/25 13:38,,2,2,0,18538,0,False,False,False,True,0,1768433014.0,58.0,东莞押司,路人,Bullish
林园持有新能源持有的小康转债，小康股份。新能源车。林总：什么时间干什么事，该炒就炒。本轮牛市三大旗帜：新能源 白酒 中药$新能源(CSI000941)$ $小康股份(SH601127)$ $XD片仔癀(SH600436)$,2022/7/15 19:13,,9,27,3,44785,1,False,False,False,True,0,6576995246.0,3267.0,阿伟的雪,,Bullish
（9月19日午评）周末三大利好！A股开始反弹，白酒、新能车大涨&nbsp;视频链接,2022/9/19 11:47,,1,0,0,7511,0,False,False,False,True,0,4526167714.0,25817.0,看财经,大V,Bullish
运舟资本投资总监周应波最新观点，仅供参考。@今日话题 @雪球基金 @雪球 #理财# #基金今日话题# #A股# $新能源(CSI000941)$ $沪深300(CSI000300)$ $证券ETF(SH512880)$,2022/9/19 11:52,,1,0,0,6903,0,False,False,False,True,0,4738248175.0,42448.0,派克斯研究院,大V,Neutral
内心早已经风轻云淡$新能源(CSI000941)$ $伊利股份(SH600887)$ $招商银行(SH600036)$,2022/9/22 09:34,,1,0,0,6868,0,False,False,False,True,0,8041682876.0,160.0,等天晴等雨停,,Neutral
（9月20日午评）央行放水了！还有两大利好，A股、港股大反弹，A股见底？&nbsp;视频链接,2022/9/20 10:53,,1,0,0,6456,0,False,False,False,True,0,4526167714.0,25817.0,看财经,大V,Bullish
$宁德时代(SZ300750)$ 不知道为什么大家这么悲观？难道是因为美国的法案吗？宁德时代作为我国新能源板块的龙头企业，国家会不管吗？我国这么大的市场，吃都吃不完。所以现在短期的波动完全不用在意，到年底创新高不是问题啊，老乡们赶紧冲！$新能源(CSI000941)$,2022/9/16 15:31,,1,0,0,9107,0,False,False,False,True,0,1590318670.0,25.0,清酒皮克,路人,Bullish
光伏，新能源，煤炭等新旧能源领涨，港股恒生科技系列也强势反弹，稀土、工业母机、燃气等走得也好。#强势反弹！赛道股全线大涨# 白酒起伏比较大，医药还是偏弱，目前大盘整体还在选择方向中，各指数分化。$新能源(CSI000941)$ $创业板指(SZ399006)$ $中证白酒(SZ399997)$ 就近期来说，...,2022/9/20 11:54,新能源，煤炭领涨，药酒选择方向，要上车还是下车？今日策略,1,0,0,18657,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bullish
新能源产业，是否面临产能过剩汪思波 2022-08-23我过去的股票投资策略是“伟大中国，伟大时代，伟大行业，伟大公司”+“认知即买点”。受这种股票投资策略的影响，我至今都没有深入研究过新能源产业，自然也就错过了新能源产业的股票投资红利。我现在的股票投资策略升级到了“产业...,2022/8/23 02:19,新能源产业，是否面临产能过剩,0,1,1,16333,1,False,False,False,True,0,3300485453.0,2881.0,汪思波,,Neutral
基金坐庄热门股愈演愈烈，畸形的操作在被阉割的的市场中显得那么得理所当然$阳光电源(SZ300274)$ $晶澳科技(SZ002459)$ $新能源(CSI000941)$ #投资能力大数据# #投资炼金季# #投资#,2022/9/1 13:23,,1,0,1,8577,0,False,False,False,True,0,9179332242.0,1377.0,天道永兴,,Bearish
#赛道股全线下挫，光伏、储能、风电领跌# 三大股指高开低走，各指数分化，白酒，地产，银行，券商轮流护盘。$新能源(CSI000941)$ $创业板指(SZ399006)$ $上证指数(SH000001)$ 新能源，光伏，半导体等科技类领跌，股市领头羊的创业板跌得比较多上证指数击破3200点，但港股恒生指数有止跌...,2022/9/15 12:16,大盘破位下跌，白酒，医药，新能源，光伏，创业板等今日策略,1,0,0,14954,0,False,False,False,True,0,1467062563.0,376.0,大眼海豚,,Bearish
美国加息落地…美股暴涨…又开始自己给自己加戏…“后面加息速度会放缓”明明没有任何指引，只是开盲盒而已…好几次都这样了，第一天硬顶着，第二天跌…这啥意思？想想很多大老板，明明欠一屁股债了，但消费必须撑住的…豪宅继续住，豪车继续跑，,2022/7/28 06:32,,1,10,0,5746,1,False,False,False,True,0,8085658980.0,298.0,小李飞仙,,Bearish
写这篇文章，不是“炫耀”我在6月底卖掉大部分比亚迪，而是给大家分享我这一年多，心态的成长，希望能给大家带来收获在讲投资前，正好最近看到一篇讲“高考填报志愿”的文章，文章中，讲述的“家长”的心态，跟我们大部分投资者太像了，我获得了很强的共鸣和慰藉。这篇文章...,2022/7/13 09:58,聊聊我卖掉“比亚迪”后的思考！,13,18,3,56804,4,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Neutral
突然发现自己上周减仓一点新能源还是对的，当发现市场情绪都在新能源上，那大概率就是一个阶段性高位了。就是这么简单。$新能源(CSI000941)$ $创业板指(SZ399006)$,2022/7/11 10:28,,15,19,1,16982,0,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Bearish
#私募基金&amp;#基金投资# &amp;股票$蔚来-SW(09866)$ $自动驾驶电动车与技术ETF-iShares(IDRV)$ $新能源(CSI000941)$ 目前，我国有近17万家经营范围含“新能源汽车、电动汽车、插电式混合动力汽车、燃料电池汽车”，且企业状态为在业、存续、迁入、迁出的新能源汽车相关企业。从行...,2022/8/12 13:15,汽车领域的七零八落！,2,0,0,23663,2,False,False,False,True,0,3271128126.0,9.0,盈富财智汇,路人,Bullish
不是说要团结大多数人吗？一个动辄把群众当炮灰的地方…$上证指数(SH000001)$ $新能源(CSI000941)$ $证券(BK0057)$ ,2022/8/2 07:48,,9,2,0,6640,0,False,False,False,True,0,8085658980.0,298.0,小李飞仙,,Bearish
$新能源(CSI000941)$ $深证成指(SZ399001)$ $上证指数(SH000001)$到今天为止上市公司中报应该已经基本出完了，前期暴涨的新能源（锂电……），煤炭能源，逆变器，光伏，疫苗概念……今天普遍遭到了滑铁卢。趋势和方向是否开始改变？让我们拭目以待。但是唯一可以肯定的是，任何爆炒过的股，当业绩...,2022/8/30 13:30,,2,0,0,7817,0,False,False,False,True,0,9214724604.0,105.0,海格尔阿力,,Bearish
那天东东说，钱很多，但社融很差的原因是老板们没信心，而不是因为利息高不高的问题，这两天，《经济日报》刊登重要文章，特地提到了这个问题。@今日话题 $上证指数(SH000001)$ $沪深300(SH000300)$ $新能源(CSI000941)$ #老能源VS新能源，你更看好谁？# 这文章在第一段旗帜鲜明地提到“要发...,2022/8/26 07:11,忽然，大家都说要搞新能源了？,2,0,0,15373,0,False,False,False,True,0,7357408423.0,1928.0,国信证券东东,,Neutral
